FLZ168    91680 Coastal_Palm_Beach_County        FL US  2671  -8008     0  0 MFL
NCZ083   330830 Anson                            NC US  3497  -8010     0  0 RAH
PAZ003   380030 Crawford                         PA US  4168  -8011     0  0 CLE
PAZ001   380010 Northern_Erie                    PA US  4210  -8012     0  0 CLE
FLZ172    91720 Coastal_Broward_County           FL US  2615  -8013     0  0 MFL
FLZ068    90680 Metro_Palm_Beach_County          FL US  2662  -8015     0  0 MFL
SCZ016   400160 Chesterfield                     SC US  3464  -8016     0  0 CAE
VAZ018   460180 Craig                            VA US  3748  -8021     0  0 RNK
NCZ038   330380 Davidson                         NC US  3579  -8021     0  0 RAH
SCZ038   400380 Clarendon                        SC US  3367  -8022     0  0 CAE
PAZ031   380310 Greene                           PA US  3985  -8022     0  0 PBZ
WVZ039   480390 Upshur                           WV US  3890  -8023     0  0 RLX
WVZ021   480210 Marion                           WV US  3951  -8024     0  0 PBZ
NCZ004   330040 Stokes                           NC US  3640  -8024     0  0 RNK
SCZ029   400290 Lee                              SC US  3416  -8025     0  0 CAE
PAZ029   380290 Washington                       PA US  4019  -8025     0  0 PBZ
NCZ073   330730 Stanly                           NC US  3531  -8025     0  0 RAH
PAZ007   380070 Mercer                           PA US  4130  -8026     0  0 PBZ
NCZ021   330210 Forsyth                          NC US  3613  -8026     0  0 RAH
FLZ072    90720 Metro_Broward_County             FL US  2613  -8027     0  0 MFL
VAZ032   460320 Patrick                          VA US  3668  -8028     0  0 RNK
FLZ074    90740 Metropolitan_Miami_Dade          FL US  2582  -8030     0  0 MFL
FLZ173    91730 Coastal_Miami_Dade_County        FL US  2558  -8031     0  0 MFL
PAZ013   380130 Lawrence                         PA US  4099  -8033     0  0 PBZ
WVZ522   485220 Southeast_Webster                WV US  3842  -8034     0  0 RLX
WVZ507   485070 Eastern_Greenbrier               WV US  3788  -8035     0  0 RNK
PAZ020   380200 Beaver                           PA US  4068  -8035     0  0 PBZ
VAZ017   460170 Floyd                            VA US  3693  -8036     0  0 RNK
WVZ031   480310 Harrison                         WV US  3928  -8038     0  0 RLX
SCZ031   400310 Sumter                           SC US  3392  -8038     0  0 CAE
VAZ014   460140 Montgomery                       VA US  3717  -8039     0  0 RNK
FLZ064    90640 Martin                           FL US  2708  -8039     0  0 MLB
SCZ044   400440 Dorchester                       SC US  3308  -8041     0  0 CHS
FLZ076    90760 Monroe_Upper_Keys                FL US  2515  -8042     0  0 KEY
WVZ521   485210 Northwest_Webster                WV US  3854  -8047     0  0 RLX
FLZ267    92670 Inland_Palm_Beach_County         FL US  2658  -8048     0  0 MFL
FLZ059    90590 St._Lucie                        FL US  2738  -8048     0  0 MLB
WVZ030   480300 Lewis                            WV US  3900  -8050     0  0 RLX
SCZ049   400490 Coastal_Colleton                 SC US  3261  -8050     0  0 CHS
NCZ057   330570 Rowan                            NC US  3564  -8052     0  0 GSP
NCZ082   330820 Union                            NC US  3499  -8053     0  0 GSP
SCZ137   401370 Southeastern_Orangeburg          SC US  3336  -8054     0  0 CAE
NCZ037   330370 Davie                            NC US  3593  -8054     0  0 GSP
WVZ044   480440 Monroe                           WV US  3756  -8055     0  0 RNK
NCZ072   330720 Cabarrus                         NC US  3539  -8055     0  0 GSP
WVZ001   480010 Hancock                          WV US  4052  -8057     0  0 PBZ
WVZ002   480020 Brooke                           WV US  4027  -8058     0  0 PBZ
SCZ022   400220 Kershaw                          SC US  3434  -8059     0  0 CAE
WVZ508   485080 Western_Greenbrier               WV US  3803  -8060     0  0 RNK
FLZ071    90710 Inland_Broward_County            FL US  2616  -8061     0  0 MFL
WVZ003   480030 Ohio                             WV US  4010  -8062     0  0 PBZ
FLZ054    90540 Indian_River                     FL US  2769  -8062     0  0 MLB
WVZ012   480120 Wetzel                           WV US  3961  -8064     0  0 PBZ
FLZ167    91670 Palm_Beach_County_Lake_Region    FL US  2676  -8064     0  0 MFL
FLZ073    90730 Inland_Miami-Dade_County         FL US  2569  -8064     0  0 MFL
WVZ520   485200 Southeast_Nicholas               WV US  3819  -8065     0  0 RLX
FLZ174    91740 Far_South_Miami-Dade_County      FL US  2530  -8065     0  0 MFL
WVZ004   480040 Marshall                         WV US  3986  -8066     0  0 PBZ
NCZ020   330200 Yadkin                           NC US  3616  -8067     0  0 RNK
SCZ116   401160 Southern_Lancaster               SC US  3466  -8069     0  0 CAE
SCZ048   400480 Beaufort                         SC US  3236  -8069     0  0 CHS
NCZ003   330030 Surry                            NC US  3641  -8069     0  0 RNK
VAZ011   460110 Giles                            VA US  3731  -8070     0  0 RNK
SCZ043   400430 Inland_Colleton                  SC US  3292  -8070     0  0 CHS
WVZ020   480200 Doddridge                        WV US  3927  -8071     0  0 RLX
VAZ013   460130 Pulaski                          VA US  3706  -8071     0  0 RNK
WVZ028   480280 Braxton                          WV US  3870  -8072     0  0 RLX
FLZ047    90470 Southern_Brevard_County          FL US  2805  -8072     0  0 MLB
VAZ016   460160 Carroll                          VA US  3673  -8074     0  0 RNK
OHZ014   350140 Ashtabula_Inland                 OH US  4168  -8074     0  0 CLE
OHZ050   350500 Jefferson                        OH US  4038  -8076     0  0 PBZ
OHZ023   350230 Trumbull                         OH US  4132  -8076     0  0 CLE
SCZ037   400370 Calhoun                          SC US  3367  -8078     0  0 CAE
OHZ089   350890 Ashtabula_Lakeshore              OH US  4188  -8078     0  0 CLE
OHZ041   350410 Columbiana                       OH US  4077  -8078     0  0 PBZ
OHZ033   350330 Mahoning                         OH US  4101  -8078     0  0 CLE
FLZ147    91470 Northern_Brevard_County          FL US  2856  -8078     0  0 MLB
NCZ071   330710 Mecklenburg                      NC US  3525  -8083     0  0 GSP
SCZ115   401150 Northern_Lancaster               SC US  3493  -8084     0  0 CAE
WVZ519   485190 Northwest_Nicholas               WV US  3832  -8085     0  0 RLX
WVZ043   480430 Summers                          WV US  3766  -8086     0  0 RNK
WVZ029   480290 Gilmer                           WV US  3892  -8086     0  0 RLX
NCZ036   330360 Iredell                          NC US  3581  -8087     0  0 GSP
WVZ011   480110 Tyler                            WV US  3947  -8088     0  0 RLX
SCZ028   400280 Richland                         SC US  3402  -8090     0  0 CAE
FLZ058    90580 Okeechobee                       FL US  2743  -8090     0  0 MLB
SCZ136   401360 Central_Orangeburg               SC US  3345  -8091     0  0 CAE
WVZ518   485180 Southeast_Fayette                WV US  3794  -8092     0  0 RLX
SCZ051   400510 Coastal_Jasper                   SC US  3224  -8096     0  0 CHS
OHZ059   350590 Belmont                          OH US  4002  -8099     0  0 PBZ
FLZ141    91410 Coastal_Volusia                  FL US  2906  -8099     0  0 MLB
FLZ077    90770 Monroe_Middle_Keys               FL US  2475  -8099     0  0 KEY
FLZ166    91660 Hendry_County_Lakes_Region       FL US  2670  -8100     0  0 MFL
GAZ119   101190 Coastal_Chatham                  GA US  3192  -8103     0  0 CHS
FLZ075    90750 Mainland_Monroe                  FL US  2552  -8103     0  0 MFL
SCZ047   400470 Inland_Jasper                    SC US  3248  -8105     0  0 CHS
SCZ041   400410 Bamberg                          SC US  3321  -8105     0  0 CAE
WVZ019   480190 Ritchie                          WV US  3918  -8106     0  0 RLX
FLZ163    91630 Glades_County_Lake_Region        FL US  2700  -8106     0  0 MFL
WVZ027   480270 Clay                             WV US  3846  -8108     0  0 RLX
VAZ012   460120 Wythe                            VA US  3692  -8108     0  0 RNK
OHZ069   350690 Monroe                           OH US  3973  -8108     0  0 PBZ
OHZ049   350490 Harrison                         OH US  4029  -8109     0  0 PBZ
OHZ040   350400 Carroll                          OH US  4058  -8109     0  0 PBZ
FLZ170    91700 Big_Cypress                      FL US  2604  -8110     0  0 MFL
WVZ516   485160 Southeast_Raleigh                WV US  3772  -8111     0  0 RLX
WVZ042   480420 Mercer                           WV US  3741  -8111     0  0 RNK
WVZ018   480180 Calhoun                          WV US  3884  -8112     0  0 RLX
SCZ021   400210 Fairfield                        SC US  3440  -8112     0  0 CAE
VAZ010   460100 Bland                            VA US  3713  -8113     0  0 RNK
SCZ135   401350 Northwestern_Orangeburg          SC US  3358  -8113     0  0 CAE
NCZ002   330020 Alleghany                        NC US  3649  -8113     0  0 RNK
SCZ042   400420 Hampton                          SC US  3278  -8114     0  0 CHS
WVZ517   485170 Northwest_Fayette                WV US  3807  -8115     0  0 RLX
FLZ053    90530 Osceola                          FL US  2806  -8115     0  0 MLB
WVZ010   480100 Pleasants                        WV US  3937  -8116     0  0 RLX
SCZ014   400140 Chester                          SC US  3469  -8116     0  0 GSP
NCZ019   330190 Wilkes                           NC US  3621  -8116     0  0 RNK
SCZ009   400090 York                             SC US  3497  -8118     0  0 GSP
OHZ013   350130 Geauga                           OH US  4150  -8118     0  0 CLE
NCZ070   330700 Gaston                           NC US  3529  -8118     0  0 GSP
NCZ035   330350 Alexander                        NC US  3592  -8118     0  0 GSP
FLZ266    92660 Hendry_County                    FL US  2653  -8119     0  0 MFL
FLZ138    91380 Coastal_Flagler                  FL US  2954  -8119     0  0 JAX
OHZ022   350220 Portage                          OH US  4117  -8120     0  0 CLE
GAZ139   101390 Coastal_Liberty                  GA US  3166  -8120     0  0 CHS
GAZ117   101170 Coastal_Bryan                    GA US  3181  -8120     0  0 CHS
NCZ056   330560 Catawba                          NC US  3566  -8121     0  0 GSP
VAZ015   460150 Grayson                          VA US  3666  -8122     0  0 RNK
NCZ069   330690 Lincoln                          NC US  3549  -8122     0  0 GSP
GAZ118   101180 Inland_Chatham                   GA US  3208  -8123     0  0 CHS
OHZ012   350120 Lake                             OH US  4170  -8124     0  0 CLE
FLZ046    90460 Seminole                         FL US  2872  -8124     0  0 MLB
SCZ027   400270 Lexington                        SC US  3390  -8127     0  0 CAE
FLZ041    90410 Inland_Volusia                   FL US  2906  -8128     0  0 MLB
GAZ141   101410 Coastal_McIntosh                 GA US  3147  -8132     0  0 CHS
FLZ045    90450 Orange                           FL US  2851  -8132     0  0 MLB
FLZ038    90380 Inland_Flagler                   FL US  2945  -8133     0  0 JAX
GAZ101   101010 Effingham                        GA US  3237  -8134     0  0 CHS
FLZ057    90570 Highlands                        FL US  2734  -8134     0  0 TBW
WVZ016   480160 Roane                            WV US  3871  -8135     0  0 RLX
SCZ040   400400 Allendale                        SC US  3299  -8136     0  0 CHS
FLZ133    91330 Coastal_St._Johns                FL US  2995  -8136     0  0 JAX
WVZ515   485150 Northwest_Raleigh                WV US  3782  -8137     0  0 RLX
OHZ032   350320 Stark                            OH US  4081  -8137     0  0 CLE
FLZ263    92630 Glades_County                    FL US  2691  -8137     0  0 MFL
WVZ017   480170 Wirt                             WV US  3902  -8138     0  0 RLX
SCZ035   400350 Barnwell                         SC US  3327  -8143     0  0 CAE
GAZ154   101540 Coastal_Glynn                    GA US  3120  -8144     0  0 JAX
OHZ068   350680 Noble                            OH US  3977  -8146     0  0 PBZ
OHZ039   350390 Tuscarawas                       OH US  4044  -8147     0  0 PBZ
GAZ116   101160 Inland_Bryan                     GA US  3204  -8147     0  0 CHS
NCZ502   335020 Greater_Caldwell                 NC US  3590  -8148     0  0 GSP
FLZ270    92700 Northern_Collier                 FL US  2632  -8148     0  0 MFL
OHZ058   350580 Guernsey                         OH US  4005  -8149     0  0 PBZ
GAZ140   101400 Inland_McIntosh                  GA US  3153  -8149     0  0 CHS
OHZ076   350760 Washington                       OH US  3946  -8150     0  0 RLX
NCZ001   330010 Ashe                             NC US  3643  -8150     0  0 RNK
FLZ370    93700 Southwest_Collier                FL US  2606  -8150     0  0 MFL
FLZ033    90330 Inland_St._Johns                 FL US  2987  -8150     0  0 JAX
WVZ009   480090 Wood                             WV US  3921  -8151     0  0 RLX
WVZ015   480150 Kanawha                          WV US  3834  -8153     0  0 RLX
OHZ021   350210 Summit                           OH US  4113  -8153     0  0 CLE
FLZ125    91250 Coastal_Duval                    FL US  3035  -8153     0  0 JAX
VAZ009   460090 Smyth                            VA US  3684  -8154     0  0 RNK
GAZ138   101380 Inland_Liberty                   GA US  3185  -8154     0  0 CHS
WVZ034   480340 Wyoming                          WV US  3761  -8155     0  0 RLX
GAZ166   101660 Coastal_Camden                   GA US  3089  -8155     0  0 JAX
FLZ124    91240 Coastal_Nassau                   FL US  3064  -8155     0  0 JAX
FLZ078    90780 Monroe_Lower_Keys                FL US  2465  -8155     0  0 KEY
VAZ007   460070 Tazewell                         VA US  3713  -8156     0  0 RNK
NCZ068   330680 Cleveland                        NC US  3533  -8156     0  0 GSP
SCZ020   400200 Newberry                         SC US  3429  -8160     0  0 CAE
FLZ069    90690 Coastal_Collier_County           FL US  2602  -8160     0  0 MFL
GAZ088   100880 Screven                          GA US  3275  -8161     0  0 CHS
FLZ137    91370 Eastern_Putnam                   FL US  2955  -8161     0  0 JAX
SCZ013   400130 Union                            SC US  3469  -8162     0  0 GSP
SCZ008   400080 Cherokee                         SC US  3505  -8162     0  0 GSP
SCZ030   400300 Aiken                            SC US  3354  -8163     0  0 CAE
FLZ044    90440 Northern_Lake_County             FL US  2893  -8163     0  0 MLB
NCZ501   335010 Caldwell_Mountains               NC US  3603  -8164     0  0 GSP
GAZ153   101530 Inland_Glynn                     GA US  3127  -8164     0  0 JAX
WVZ033   480330 McDowell                         WV US  3738  -8165     0  0 RLX
FLZ325    93250 South_Central_Duval              FL US  3021  -8165     0  0 JAX
OHZ011   350110 Cuyahoga                         OH US  4142  -8166     0  0 CLE
WVZ008   480080 Jackson                          WV US  3883  -8167     0  0 RLX
NCZ504   335040 Greater_Burke                    NC US  3571  -8167     0  0 GSP
FLZ132    91320 Eastern_Clay                     FL US  3001  -8168     0  0 JAX
NCZ018   330180 Watauga                          NC US  3623  -8170     0  0 RNK
FLZ052    90520 Polk                             FL US  2795  -8170     0  0 TBW
WVZ026   480260 Boone                            WV US  3802  -8171     0  0 RLX
FLZ225    92250 Trout_River                      FL US  3041  -8172     0  0 JAX
SCZ026   400260 Saluda                           SC US  3401  -8173     0  0 CAE
GAZ100   101000 Bulloch                          GA US  3240  -8174     0  0 CHS
GAZ137   101370 Long                             GA US  3175  -8175     0  0 CHS
FLZ262    92620 Inland_Charlotte                 FL US  2690  -8175     0  0 TBW
GAZ165   101650 Inland_Camden                    GA US  3096  -8177     0  0 JAX
FLZ140    91400 Eastern_Marion                   FL US  2922  -8180     0  0 JAX
FLZ144    91440 Southern_Lake_County             FL US  2856  -8181     0  0 MLB
FLZ061    90610 DeSoto                           FL US  2719  -8181     0  0 TBW
FLZ056    90560 Hardee                           FL US  2749  -8181     0  0 TBW
FLZ425    94250 Western_Duval                    FL US  3034  -8184     0  0 JAX
TNZ018   420180 Johnson                          TN US  3645  -8185     0  0 MRX
OHZ067   350670 Morgan                           OH US  3962  -8185     0  0 RLX
FLZ237    92370 Western_Putnam                   FL US  2966  -8185     0  0 JAX
NCZ503   335030 Burke_Mountains                  NC US  3589  -8186     0  0 GSP
FLZ265    92650 Inland_Lee                       FL US  2665  -8186     0  0 TBW
FLZ024    90240 Inland_Nassau                    FL US  3060  -8188     0  0 JAX
OHZ031   350310 Wayne                            OH US  4083  -8189     0  0 CLE
NCZ508   335080 Greater_Rutherford               NC US  3540  -8189     0  0 GSP
GAZ115   101150 Evans                            GA US  3216  -8189     0  0 CHS
FLZ232    92320 Western_Clay                     FL US  2998  -8189     0  0 JAX
OHZ020   350200 Medina                           OH US  4112  -8190     0  0 CLE
WVZ014   480140 Putnam                           WV US  3851  -8191     0  0 RLX
OHZ048   350480 Coshocton                        OH US  4030  -8192     0  0 PBZ
NCZ033   330330 Avery                            NC US  3608  -8192     0  0 GSP
GAZ136   101360 Wayne                            GA US  3155  -8192     0  0 JAX
OHZ038   350380 Holmes                           OH US  4056  -8193     0  0 CLE
WVZ025   480250 Logan                            WV US  3783  -8194     0  0 RLX
OHZ057   350570 Muskingum                        OH US  3997  -8194     0  0 PBZ
NCZ506   335060 Eastern_McDowell                 NC US  3563  -8195     0  0 GSP
VAZ008   460080 Washington                       VA US  3672  -8196     0  0 MRX
GAZ087   100870 Jenkins                          GA US  3279  -8196     0  0 CHS
SCZ025   400250 Edgefield                        SC US  3377  -8197     0  0 CAE
GAZ152   101520 Brantley                         GA US  3120  -8198     0  0 JAX
FLZ165    91650 Coastal_Lee                      FL US  2656  -8198     0  0 TBW
SCZ007   400070 Spartanburg                      SC US  3493  -8199     0  0 GSP
GAZ264   102640 Northeastern_Charlton            GA US  3095  -8199     0  0 JAX
GAZ077   100770 Burke                            GA US  3306  -8200     0  0 CAE
SCZ012   400120 Laurens                          SC US  3448  -8201     0  0 GSP
OHZ085   350850 Meigs                            OH US  3908  -8202     0  0 RLX
WVZ007   480070 Mason                            WV US  3877  -8203     0  0 RLX
VAZ004   460040 Buchanan                         VA US  3727  -8204     0  0 RLX
OHZ075   350750 Athens                           OH US  3933  -8205     0  0 RLX
FLZ240    92400 Central_Marion                   FL US  2922  -8205     0  0 JAX
GAZ114   101140 Tattnall                         GA US  3205  -8206     0  0 CHS
WVZ013   480130 Lincoln                          WV US  3818  -8207     0  0 RLX
GAZ099   100990 Candler                          GA US  3240  -8207     0  0 CHS
GAZ065   100650 Richmond                         GA US  3336  -8207     0  0 CAE
FLZ043    90430 Sumter                           FL US  2870  -8208     0  0 TBW
VAZ006   460060 Russell                          VA US  3693  -8210     0  0 MRX
TNZ047   420470 Southeast_Carter                 TN US  3623  -8210     0  0 MRX
NCZ505   335050 McDowell_Mountains               NC US  3571  -8211     0  0 GSP
FLZ162    91620 Coastal_Charlotte                FL US  2697  -8211     0  0 TBW
WVZ024   480240 Mingo                            WV US  3773  -8213     0  0 RLX
SCZ019   400190 Greenwood                        SC US  3415  -8213     0  0 GSP
NCZ510   335100 Eastern_Polk                     NC US  3528  -8214     0  0 GSP
OHZ010   350100 Lorain                           OH US  4130  -8215     0  0 CLE
TNZ046   420460 Northwest_Carter                 TN US  3637  -8216     0  0 MRX
NCZ050   330500 Mitchell                         NC US  3601  -8216     0  0 GSP
FLZ031    90310 Bradford                         FL US  2995  -8217     0  0 JAX
GAZ364   103640 Western_Charlton                 GA US  3074  -8218     0  0 JAX
NCZ507   335070 Rutherford_Mountains             NC US  3547  -8219     0  0 GSP
GAZ151   101510 Pierce                           GA US  3136  -8221     0  0 JAX
WVZ006   480060 Cabell                           WV US  3842  -8224     0  0 RLX
OHZ066   350660 Perry                            OH US  3974  -8224     0  0 RLX
FLZ255    92550 Inland_Manatee                   FL US  2747  -8224     0  0 TBW
FLZ251    92510 Inland_Hillsborough              FL US  2793  -8225     0  0 TBW
GAZ064   100640 Columbia                         GA US  3354  -8226     0  0 CAE
OHZ030   350300 Ashland                          OH US  4085  -8227     0  0 CLE
FLZ260    92600 Inland_Sarasota                  FL US  2720  -8227     0  0 TBW
FLZ136    91360 Eastern_Alachua                  FL US  2969  -8227     0  0 JAX
FLZ160    91600 Coastal_Sarasota                 FL US  2703  -8228     0  0 TBW
FLZ023    90230 Baker                            FL US  3033  -8228     0  0 JAX
NCZ509   335090 Polk_Mountains                   NC US  3529  -8229     0  0 GSP
GAZ135   101350 Appling                          GA US  3175  -8229     0  0 JAX
TNZ017   420170 Sullivan                         TN US  3651  -8230     0  0 MRX
GAZ086   100860 Emanuel                          GA US  3259  -8230     0  0 FFC
SCZ018   400180 McCormick                        SC US  3390  -8231     0  0 CAE
NCZ049   330490 Yancey                           NC US  3590  -8231     0  0 GSP
OHZ086   350860 Gallia                           OH US  3882  -8232     0  0 RLX
GAZ113   101130 Toombs                           GA US  3212  -8233     0  0 FFC
FLZ340    93400 Western_Marion                   FL US  2919  -8233     0  0 JAX
FLZ249    92490 Inland_Pasco                     FL US  2831  -8233     0  0 TBW
SCZ006   400060 Greater_Greenville               SC US  3479  -8234     0  0 GSP
GAZ350   103500 Southern_Ware                    GA US  3075  -8234     0  0 JAX
VAZ003   460030 Dickenson                        VA US  3713  -8235     0  0 RLX
FLZ248    92480 Inland_Hernando                  FL US  2855  -8237     0  0 TBW
FLZ030    90300 Union                            FL US  3004  -8237     0  0 JAX
KYZ120   171200 Pike                             KY US  3747  -8240     0  0 JKL
FLZ242    92420 Inland_Citrus                    FL US  2885  -8241     0  0 TBW
OHZ047   350470 Knox                             OH US  4040  -8242     0  0 CLE
GAZ076   100760 Jefferson                        GA US  3305  -8242     0  0 FFC
WVZ005   480050 Wayne                            WV US  3815  -8243     0  0 RLX
TNZ045   420450 Unicoi                           TN US  3611  -8243     0  0 MRX
SCZ003   400030 Greenville_Mountains             SC US  3510  -8244     0  0 GSP
GAZ134   101340 Bacon                            GA US  3155  -8245     0  0 JAX
GAZ040   100400 Lincoln                          GA US  3379  -8245     0  0 CAE
SCZ011   400110 Abbeville                        SC US  3422  -8246     0  0 GSP
GAZ250   102500 Northern_Ware                    GA US  3120  -8246     0  0 JAX
OHZ074   350740 Hocking                          OH US  3950  -8248     0  0 ILN
OHZ056   350560 Licking                          OH US  4009  -8248     0  0 ILN
NCZ065   330650 Henderson                        NC US  3534  -8248     0  0 GSP
GAZ063   100630 McDuffie                         GA US  3348  -8248     0  0 CAE
FLZ151    91510 Coastal_Hillsborough             FL US  2793  -8248     0  0 TBW
OHZ084   350840 Vinton                           OH US  3925  -8249     0  0 RLX
TNZ044   420440 Washington                       TN US  3629  -8250     0  0 MRX
KYZ119   171190 Martin                           KY US  3780  -8251     0  0 JKL
FLZ236    92360 Western_Alachua                  FL US  2965  -8252     0  0 JAX
NCZ053   330530 Buncombe                         NC US  3561  -8253     0  0 GSP
GAZ112   101120 Montgomery                       GA US  3217  -8253     0  0 FFC
OHZ087   350870 Lawrence                         OH US  3860  -8254     0  0 RLX
OHZ029   350290 Richland                         OH US  4077  -8254     0  0 CLE
FLZ155    91550 Coastal_Manatee                  FL US  2750  -8256     0  0 TBW
GAZ098   100980 Treutlen                         GA US  3240  -8257     0  0 FFC
FLZ122    91220 Northern_Columbia                FL US  3041  -8259     0  0 JAX
VAZ005   460050 Scott                            VA US  3671  -8260     0  0 MRX
OHZ019   350190 Huron                            OH US  4115  -8260     0  0 CLE
GAZ075   100750 Glascock                         GA US  3323  -8261     0  0 FFC
FLZ148    91480 Coastal_Hernando                 FL US  2857  -8261     0  0 TBW
FLZ142    91420 Coastal_Citrus                   FL US  2881  -8261     0  0 TBW
VAZ002   460020 Wise                             VA US  3697  -8262     0  0 MRX
OHZ083   350830 Jackson                          OH US  3902  -8262     0  0 RLX
OHZ009   350090 Erie                             OH US  4136  -8262     0  0 CLE
OHZ065   350650 Fairfield                        OH US  3975  -8263     0  0 ILN
SCZ010   400100 Anderson                         SC US  3452  -8264     0  0 GSP
GAZ133   101330 Jeff_Davis                       GA US  3181  -8264     0  0 JAX
FLZ222    92220 Southern_Columbia                FL US  3007  -8265     0  0 JAX
GAZ085   100850 Johnson                          GA US  3270  -8266     0  0 FFC
FLZ239    92390 Inland_Levy                      FL US  2936  -8266     0  0 TBW
MIZ063   220630 St._Clair                        MI US  4294  -8268     0  0 DTX
GAZ062   100620 Warren                           GA US  3341  -8268     0  0 FFC
FLZ149    91490 Coastal_Pasco                    FL US  2829  -8268     0  0 TBW
SCZ005   400050 Greater_Pickens                  SC US  3481  -8269     0  0 GSP
KYZ103   171030 Boyd                             KY US  3836  -8269     0  0 RLX
NCZ048   330480 Madison                          NC US  3586  -8271     0  0 GSP
GAZ163   101630 Clinch                           GA US  3092  -8271     0  0 JAX
GAZ111   101110 Wheeler                          GA US  3212  -8272     0  0 FFC
FLZ050    90500 Pinellas                         FL US  2793  -8272     0  0 TBW
KYZ105   171050 Lawrence                         KY US  3807  -8273     0  0 RLX
GAZ039   100390 Wilkes                           GA US  3378  -8274     0  0 FFC
KYZ110   171100 Floyd                            KY US  3756  -8275     0  0 JKL
SCZ002   400020 Pickens_Mountains                SC US  3497  -8276     0  0 GSP
OHZ037   350370 Morrow                           OH US  4052  -8279     0  0 CLE
TNZ043   420430 Southeast_Greene                 TN US  3601  -8280     0  0 MRX
NCZ064   330640 Transylvania                     NC US  3520  -8280     0  0 GSP
GAZ074   100740 Washington                       GA US  3297  -8280     0  0 FFC
FLZ035    90350 Gilchrist                        FL US  2973  -8280     0  0 JAX
MIZ055   220550 Sanilac                          MI US  4342  -8282     0  0 DTX
KYZ107   171070 Johnson                          KY US  3785  -8283     0  0 JKL
GAZ029   100290 Elbert                           GA US  3412  -8284     0  0 GSP
TNZ042   420420 Northwest_Greene                 TN US  3620  -8285     0  0 MRX
GAZ132   101320 Coffee                           GA US  3155  -8285     0  0 JAX
KYZ118   171180 Letcher                          KY US  3712  -8286     0  0 JKL
GAZ149   101490 Atkinson                         GA US  3130  -8288     0  0 JAX
GAZ051   100510 Taliaferro                       GA US  3357  -8288     0  0 FFC
GAZ162   101620 Echols                           GA US  3071  -8289     0  0 JAX
OHZ028   350280 Crawford                         OH US  4085  -8292     0  0 CLE
KYZ101   171010 Greenup                          KY US  3855  -8292     0  0 RLX
GAZ097   100970 Laurens                          GA US  3246  -8292     0  0 FFC
MIZ070   220700 Macomb                           MI US  4270  -8293     0  0 DTX
TNZ016   420160 Hawkins                          TN US  3644  -8294     0  0 MRX
GAZ110   101100 Telfair                          GA US  3193  -8294     0  0 FFC
NCZ052   330520 Haywood                          NC US  3553  -8295     0  0 GSP
KYZ113   171130 Knott                            KY US  3735  -8295     0  0 JKL
FLZ020    90200 Hamilton                         FL US  3050  -8295     0  0 JAX
GAZ028   100280 Hart                             GA US  3435  -8296     0  0 GSP
SCZ004   400040 Greater_Oconee                   SC US  3463  -8298     0  0 GSP
OHZ088   350880 Scioto                           OH US  3880  -8299     0  0 ILN
FLZ021    90210 Suwannee                         FL US  3020  -8299     0  0 JAX
GAZ061   100610 Hancock                          GA US  3327  -8300     0  0 FFC
OHZ055   350550 Franklin                         OH US  3997  -8301     0  0 ILN
OHZ046   350460 Delaware                         OH US  4028  -8301     0  0 ILN
OHZ064   350640 Pickaway                         OH US  3964  -8302     0  0 ILN
MIZ049   220490 Huron                            MI US  4383  -8302     0  0 DTX
KYZ102   171020 Carter                           KY US  3832  -8305     0  0 RLX
OHZ073   350730 Ross                             OH US  3934  -8306     0  0 ILN
KYZ109   171090 Magoffin                         KY US  3771  -8306     0  0 JKL
GAZ161   101610 Lanier                           GA US  3104  -8306     0  0 TAE
TNZ041   420410 Cocke_Smoky_Mountains            TN US  3584  -8307     0  0 MRX
OHZ082   350820 Pike                             OH US  3908  -8307     0  0 ILN
NCZ063   330630 Southern_Jackson                 NC US  3516  -8308     0  0 GSP
GAZ038   100380 Oglethorpe                       GA US  3388  -8308     0  0 FFC
FLZ139    91390 Coastal_Levy                     FL US  2928  -8309     0  0 TBW
KYZ104   171040 Elliott                          KY US  3812  -8310     0  0 JKL
SCZ001   400010 Oconee_Mountains                 SC US  3482  -8311     0  0 GSP
FLZ034    90340 Inland_Dixie                     FL US  2967  -8312     0  0 TAE
VAZ001   460010 Lee                              VA US  3671  -8313     0  0 MRX
OHZ018   350180 Seneca                           OH US  4112  -8313     0  0 CLE
OHZ008   350080 Sandusky                         OH US  4136  -8314     0  0 CLE
TNZ040   420400 Northwest_Cocke                  TN US  3598  -8315     0  0 MRX
OHZ007   350070 Ottawa                           OH US  4154  -8315     0  0 CLE
OHZ036   350360 Marion                           OH US  4059  -8316     0  0 CLE
GAZ109   101090 Dodge                            GA US  3217  -8317     0  0 FFC
GAZ084   100840 Wilkinson                        GA US  3280  -8317     0  0 FFC
GAZ050   100500 Greene                           GA US  3358  -8317     0  0 FFC
NCZ059   330590 Northern_Jackson                 NC US  3536  -8318     0  0 GSP
FLZ029    90290 Lafayette                        FL US  2999  -8318     0  0 TAE
GAZ027   100270 Madison                          GA US  3413  -8321     0  0 FFC
TNZ015   420150 Hancock                          TN US  3652  -8322     0  0 MRX
MIZ062   220620 Lapeer                           MI US  4309  -8322     0  0 DTX
KYZ115   171150 Perry                            KY US  3724  -8322     0  0 JKL
