
 GRID FILE: $HDS/96040800_ngm211.gem                                                

 GRID NAVIGATION: 
     PROJECTION:          LCC                 
     ANGLES:                25.0   -95.0    25.0
     GRID SIZE:           93  65
     LL CORNER:              12.19   -133.46
     UR CORNER:              57.29    -49.38

 GRID ANALYSIS BLOCK: 
      UNKNOWN ANALYSIS TYPE 

 Number of grids in file:   964

 Maximum number of grids in file:   1500

  NUM       TIME1              TIME2           LEVL1 LEVL2  VCORD PARM
  114     960408/0000F006                       1000         PRES TMPK        
  115     960408/0000F006                       1000         PRES RELH        
  116     960408/0000F006                       1000         PRES HGHT        
  117     960408/0000F006                       1000         PRES UREL        
  118     960408/0000F006                       1000         PRES VREL        
  119     960408/0000F006                        950         PRES TMPK        
  120     960408/0000F006                        950         PRES RELH        
  121     960408/0000F006                        950         PRES HGHT        
  122     960408/0000F006                        950         PRES UREL        
  123     960408/0000F006                        950         PRES VREL        
  124     960408/0000F006                        900         PRES TMPK        
  125     960408/0000F006                        900         PRES RELH        
  126     960408/0000F006                        900         PRES UREL        
  127     960408/0000F006                        900         PRES VREL        
  128     960408/0000F006                        850         PRES TMPK        
  129     960408/0000F006                        850         PRES RELH        
  130     960408/0000F006                        850         PRES HGHT        
  131     960408/0000F006                        850         PRES UREL        
  132     960408/0000F006                        850         PRES VREL        
  133     960408/0000F006                        850         PRES OMEGA       
  134     960408/0000F006                        850         PRES AVOR        
  135     960408/0000F006                        800         PRES TMPK        
  136     960408/0000F006                        800         PRES RELH        
  137     960408/0000F006                        800         PRES UREL        
  138     960408/0000F006                        800         PRES VREL        
  139     960408/0000F006                        750         PRES TMPK        
  140     960408/0000F006                        750         PRES RELH        
  141     960408/0000F006                        750         PRES UREL        
  142     960408/0000F006                        750         PRES VREL        
  143     960408/0000F006                        700         PRES TMPK        
  144     960408/0000F006                        700         PRES RELH        
  145     960408/0000F006                        700         PRES HGHT        
  146     960408/0000F006                        700         PRES UREL        
  147     960408/0000F006                        700         PRES VREL        
  148     960408/0000F006                        700         PRES OMEGA       
  149     960408/0000F006                        700         PRES AVOR        
  150     960408/0000F006                        650         PRES TMPK        
  151     960408/0000F006                        650         PRES RELH        
  152     960408/0000F006                        650         PRES UREL        
  153     960408/0000F006                        650         PRES VREL        
  154     960408/0000F006                        600         PRES TMPK        
  155     960408/0000F006                        600         PRES RELH        
  156     960408/0000F006                        600         PRES UREL        
  157     960408/0000F006                        600         PRES VREL        
  158     960408/0000F006                        550         PRES TMPK        
  159     960408/0000F006                        550         PRES RELH        
  160     960408/0000F006                        550         PRES UREL        
  161     960408/0000F006                        550         PRES VREL        
  162     960408/0000F006                        500         PRES TMPK        
  163     960408/0000F006                        500         PRES RELH        
  164     960408/0000F006                        500         PRES HGHT        
  165     960408/0000F006                        500         PRES UREL        
  166     960408/0000F006                        500         PRES VREL        
  167     960408/0000F006                        500  1000   PRES LIFT        
  168     960408/0000F006                        500         PRES OMEGA       
  169     960408/0000F006                        500         PRES AVOR        
  170     960408/0000F006                        450         PRES TMPK        
  171     960408/0000F006                        450         PRES RELH        
  172     960408/0000F006                        450         PRES UREL        
  173     960408/0000F006                        450         PRES VREL        
  174     960408/0000F006                        400         PRES TMPK        
  175     960408/0000F006                        400         PRES RELH        
  176     960408/0000F006                        400         PRES HGHT        
  177     960408/0000F006                        400         PRES UREL        
  178     960408/0000F006                        400         PRES VREL        
  179     960408/0000F006                        400         PRES OMEGA       
  180     960408/0000F006                        350         PRES TMPK        
  181     960408/0000F006                        350         PRES RELH        
  182     960408/0000F006                        350         PRES UREL        
  183     960408/0000F006                        350         PRES VREL        
  184     960408/0000F006                        300         PRES TMPK        
  185     960408/0000F006                        300         PRES RELH        
  186     960408/0000F006                        300         PRES HGHT        
  187     960408/0000F006                        300         PRES UREL        
  188     960408/0000F006                        300         PRES VREL        
  189     960408/0000F006                        300         PRES OMEGA       
  190     960408/0000F006                        250         PRES TMPK        
  191     960408/0000F006                        250         PRES RELH        
  192     960408/0000F006                        250         PRES HGHT        
  193     960408/0000F006                        250         PRES UREL        
  194     960408/0000F006                        250         PRES VREL        
  195     960408/0000F006                        250         PRES OMEGA       
  196     960408/0000F006                        250         PRES AVOR        
  197     960408/0000F006                        200         PRES TMPK        
  198     960408/0000F006                        200         PRES RELH        
  199     960408/0000F006                        200         PRES HGHT        
  200     960408/0000F006                        200         PRES UREL        
  201     960408/0000F006                        200         PRES VREL        
  202     960408/0000F006                        200         PRES OMEGA       
  203     960408/0000F006                        150         PRES TMPK        
  204     960408/0000F006                        150         PRES RELH        
  205     960408/0000F006                        150         PRES HGHT        
  206     960408/0000F006                        150         PRES UREL        
  207     960408/0000F006                        150         PRES VREL        
  208     960408/0000F006                        150         PRES OMEGA       
  209     960408/0000F006                        100         PRES TMPK        
  210     960408/0000F006                        100         PRES RELH        
  211     960408/0000F006                        100         PRES HGHT        
  212     960408/0000F006                        100         PRES UREL        
  213     960408/0000F006                        100         PRES VREL        
  214     960408/0000F006                        100         PRES OMEGA       
  215     960408/0000F006                          0         TROP PRES        
  216     960408/0000F006                          0         TROP TMPK        
  217     960408/0000F006                          0         TROP UREL        
  218     960408/0000F006                          0         TROP VREL        
  219     960408/0000F012                          0  10000  SGMA PWTR        
  220     960408/0000F012                          0         PRES PMSL        
  221     960408/0000F012                          0         PRES PRES        
  222     960408/0000F012                          0         PRES C12M        
  223     960408/0000F012                          0         PRES P12M        
  224     960408/0000F012                       1000         PRES TMPK        
  225     960408/0000F012                       1000         PRES RELH        
  226     960408/0000F012                       1000         PRES HGHT        
  227     960408/0000F012                       1000         PRES UREL        
  228     960408/0000F012                       1000         PRES VREL        
  229     960408/0000F012                        950         PRES TMPK        
  230     960408/0000F012                        950         PRES RELH        
  231     960408/0000F012                        950         PRES HGHT        
  232     960408/0000F012                        950         PRES UREL        
  233     960408/0000F012                        950         PRES VREL        
  234     960408/0000F012                        900         PRES TMPK        
  235     960408/0000F012                        900         PRES RELH        
  236     960408/0000F012                        900         PRES UREL        
  237     960408/0000F012                        900         PRES VREL        
  238     960408/0000F012                        850         PRES TMPK        
  239     960408/0000F012                        850         PRES RELH        
  240     960408/0000F012                        850         PRES HGHT        
  241     960408/0000F012                        850         PRES UREL        
  242     960408/0000F012                        850         PRES VREL        
  243     960408/0000F012                        850         PRES OMEGA       
  244     960408/0000F012                        850         PRES AVOR        
  245     960408/0000F012                        800         PRES TMPK        
  246     960408/0000F012                        800         PRES RELH        
  247     960408/0000F012                        800         PRES UREL        
  248     960408/0000F012                        800         PRES VREL        
  249     960408/0000F012                        750         PRES TMPK        
  250     960408/0000F012                        750         PRES RELH        
  251     960408/0000F012                        750         PRES UREL        
  252     960408/0000F012                        750         PRES VREL        
  253     960408/0000F012                        700         PRES TMPK        
  254     960408/0000F012                        700         PRES RELH        
  255     960408/0000F012                        700         PRES HGHT        
  256     960408/0000F012                        700         PRES UREL        
  257     960408/0000F012                        700         PRES VREL        
  258     960408/0000F012                        700         PRES OMEGA       
  259     960408/0000F012                        700         PRES AVOR        
  260     960408/0000F012                        650         PRES TMPK        
  261     960408/0000F012                        650         PRES RELH        
  262     960408/0000F012                        650         PRES UREL        
  263     960408/0000F012                        650         PRES VREL        
  264     960408/0000F012                        600         PRES TMPK        
  265     960408/0000F012                        600         PRES RELH        
  266     960408/0000F012                        600         PRES UREL        
  267     960408/0000F012                        600         PRES VREL        
  268     960408/0000F012                        550         PRES TMPK        
  269     960408/0000F012                        550         PRES RELH        
  270     960408/0000F012                        550         PRES UREL        
  271     960408/0000F012                        550         PRES VREL        
  272     960408/0000F012                        500         PRES TMPK        
  273     960408/0000F012                        500         PRES RELH        
  274     960408/0000F012                        500         PRES HGHT        
  275     960408/0000F012                        500         PRES UREL        
  276     960408/0000F012                        500         PRES VREL        
  277     960408/0000F012                        500  1000   PRES LIFT        
  278     960408/0000F012                        500         PRES OMEGA       
  279     960408/0000F012                        500         PRES AVOR        
  280     960408/0000F012                        450         PRES TMPK        
  281     960408/0000F012                        450         PRES RELH        
  282     960408/0000F012                        450         PRES UREL        
  283     960408/0000F012                        450         PRES VREL        
  284     960408/0000F012                        400         PRES TMPK        
  285     960408/0000F012                        400         PRES RELH        
  286     960408/0000F012                        400         PRES HGHT        
  287     960408/0000F012                        400         PRES UREL        
  288     960408/0000F012                        400         PRES VREL        
  289     960408/0000F012                        400         PRES OMEGA       
  290     960408/0000F012                        350         PRES TMPK        
  291     960408/0000F012                        350         PRES RELH        
  292     960408/0000F012                        350         PRES UREL        
  293     960408/0000F012                        350         PRES VREL        
  294     960408/0000F012                        300         PRES TMPK        
  295     960408/0000F012                        300         PRES RELH        
  296     960408/0000F012                        300         PRES HGHT        
  297     960408/0000F012                        300         PRES UREL        
  298     960408/0000F012                        300         PRES VREL        
  299     960408/0000F012                        300         PRES OMEGA       
  300     960408/0000F012                        250         PRES TMPK        
  301     960408/0000F012                        250         PRES RELH        
  302     960408/0000F012                        250         PRES HGHT        
  303     960408/0000F012                        250         PRES UREL        
  304     960408/0000F012                        250         PRES VREL        
  305     960408/0000F012                        250         PRES OMEGA       
  306     960408/0000F012                        250         PRES AVOR        
  307     960408/0000F012                        200         PRES TMPK        
  308     960408/0000F012                        200         PRES RELH        
  309     960408/0000F012                        200         PRES HGHT        
  310     960408/0000F012                        200         PRES UREL        
  311     960408/0000F012                        200         PRES VREL        
