
 GRID FILE: $HDS/96040800_eta.gem                                                   

 GRID NAVIGATION: 
     PROJECTION:          LCC                 
     ANGLES:                25.0   -95.0    25.0
     GRID SIZE:           93  65
     LL CORNER:              12.19   -133.46
     UR CORNER:              57.29    -49.38

 GRID ANALYSIS BLOCK: 
      UNKNOWN ANALYSIS TYPE 

 Number of grids in file:  1392

 Maximum number of grids in file:   1500

  NUM       TIME1              TIME2           LEVL1 LEVL2  VCORD PARM
    1     960408/0000F000                          0  10000  SGMA PWTR        
    2     960408/0000F000                       9700  9900   SGMA LIFT        
    3     960408/0000F000                       9700  10000  SGMA TMPK        
    4     960408/0000F000                       9700  10000  SGMA RELH        
    5     960408/0000F000                       9700  10000  SGMA UREL        
    6     960408/0000F000                       9700  10000  SGMA VREL        
    7     960408/0000F000                       9400  9700   SGMA TMPK        
    8     960408/0000F000                       9400  9700   SGMA RELH        
    9     960408/0000F000                       9400  9700   SGMA UREL        
   10     960408/0000F000                       9400  9700   SGMA VREL        
   11     960408/0000F000                       9100  9400   SGMA TMPK        
   12     960408/0000F000                       9100  9400   SGMA RELH        
   13     960408/0000F000                       9100  9400   SGMA UREL        
   14     960408/0000F000                       9100  9400   SGMA VREL        
  143     960408/0000F000                        150         PRES OMEGA       
  144     960408/0000F000                        150         PRES HGHT        
  145     960408/0000F000                        150         PRES TMPK        
  146     960408/0000F000                        150         PRES UREL        
  147     960408/0000F000                        150         PRES VREL        
  148     960408/0000F000                        150         PRES RELH        
  149     960408/0000F000                        100         PRES OMEGA       
  150     960408/0000F000                        100         PRES HGHT        
  151     960408/0000F000                        100         PRES TMPK        
  152     960408/0000F000                        100         PRES UREL        
  153     960408/0000F000                        100         PRES VREL        
  154     960408/0000F000                        100         PRES RELH        
  155     960408/0000F006                          0  10000  SGMA PWTR        
  156     960408/0000F006                       9700  9900   SGMA LIFT        
  157     960408/0000F006                       9700  10000  SGMA TMPK        
  158     960408/0000F006                       9700  10000  SGMA RELH        
  159     960408/0000F006                       9700  10000  SGMA UREL        
  160     960408/0000F006                       9700  10000  SGMA VREL        
  161     960408/0000F006                       9400  9700   SGMA TMPK        
  162     960408/0000F006                       9400  9700   SGMA RELH        
  163     960408/0000F006                       9400  9700   SGMA UREL        
  164     960408/0000F006                       9400  9700   SGMA VREL        
  165     960408/0000F006                       9100  9400   SGMA TMPK        
  166     960408/0000F006                       9100  9400   SGMA RELH        
  167     960408/0000F006                       9100  9400   SGMA UREL        
  168     960408/0000F006                       9100  9400   SGMA VREL        
  169     960408/0000F006                       8800  9100   SGMA TMPK        
  170     960408/0000F006                       8800  9100   SGMA RELH        
  171     960408/0000F006                       8800  9100   SGMA UREL        
  172     960408/0000F006                       8800  9100   SGMA VREL        
  173     960408/0000F006                       8500  8800   SGMA TMPK        
  174     960408/0000F006                       8500  8800   SGMA RELH        
  175     960408/0000F006                       8500  8800   SGMA UREL        
  176     960408/0000F006                       8500  8800   SGMA VREL        
  177     960408/0000F006                       8400  9800   SGMA LFT4        
  178     960408/0000F006                       8400  9800   SGMA CAPE        
  179     960408/0000F006                       8400  9800   SGMA CINS        
  180     960408/0000F006                       3000  0      HGHT HELC        
  181     960408/0000F006                         10         HGHT UREL        
  182     960408/0000F006                         10         HGHT VREL        
  183     960408/0000F006                          2         HGHT TMPK        
  184     960408/0000F006                          2         HGHT RELH        
  185     960408/0000F006                          0         PRES PRES        
  186     960408/0000F006                          0         PRES P06M        
  187     960408/0000F006                          0         PRES C06M        
  188     960408/0000F006                          0         PRES EMSL        
  189     960408/0000F006                          0         PRES CAPE        
  190     960408/0000F006                          0         PRES CINS        
  191     960408/0000F006                       1000         PRES OMEGA       
  192     960408/0000F006                       1000         PRES HGHT        
  193     960408/0000F006                       1000         PRES TMPK        
  194     960408/0000F006                       1000         PRES UREL        
  195     960408/0000F006                       1000         PRES VREL        
  196     960408/0000F006                       1000         PRES RELH        
  197     960408/0000F006                       1000         PRES AVOR        
  198     960408/0000F006                        950         PRES OMEGA       
  199     960408/0000F006                        950         PRES HGHT        
  200     960408/0000F006                        950         PRES TMPK        
  201     960408/0000F006                        950         PRES UREL        
  202     960408/0000F006                        950         PRES VREL        
  203     960408/0000F006                        950         PRES RELH        
  204     960408/0000F006                        900         PRES OMEGA       
  205     960408/0000F006                        900         PRES HGHT        
  206     960408/0000F006                        900         PRES TMPK        
  207     960408/0000F006                        900         PRES UREL        
  208     960408/0000F006                        900         PRES VREL        
  209     960408/0000F006                        900         PRES RELH        
  210     960408/0000F006                        850         PRES OMEGA       
  211     960408/0000F006                        850         PRES HGHT        
  212     960408/0000F006                        850         PRES TMPK        
  213     960408/0000F006                        850         PRES UREL        
  214     960408/0000F006                        850         PRES VREL        
  215     960408/0000F006                        850         PRES RELH        
  216     960408/0000F006                        850         PRES AVOR        
  217     960408/0000F006                        800         PRES OMEGA       
  218     960408/0000F006                        800         PRES HGHT        
  219     960408/0000F006                        800         PRES TMPK        
  220     960408/0000F006                        800         PRES UREL        
  221     960408/0000F006                        800         PRES VREL        
  222     960408/0000F006                        800         PRES RELH        
  223     960408/0000F006                        750         PRES OMEGA       
  224     960408/0000F006                        750         PRES HGHT        
  225     960408/0000F006                        750         PRES TMPK        
  226     960408/0000F006                        750         PRES UREL        
  227     960408/0000F006                        750         PRES VREL        
  228     960408/0000F006                        750         PRES RELH        
  229     960408/0000F006                        700         PRES OMEGA       
  230     960408/0000F006                        700         PRES HGHT        
  231     960408/0000F006                        700         PRES TMPK        
  232     960408/0000F006                        700         PRES UREL        
  233     960408/0000F006                        700         PRES VREL        
  234     960408/0000F006                        700         PRES RELH        
  235     960408/0000F006                        700         PRES AVOR        
  236     960408/0000F006                        650         PRES OMEGA       
  237     960408/0000F006                        650         PRES HGHT        
  238     960408/0000F006                        650         PRES TMPK        
  239     960408/0000F006                        650         PRES UREL        
  240     960408/0000F006                        650         PRES VREL        
  241     960408/0000F006                        650         PRES RELH        
  242     960408/0000F006                        600         PRES OMEGA       
  243     960408/0000F006                        600         PRES HGHT        
  244     960408/0000F006                        600         PRES TMPK        
  245     960408/0000F006                        600         PRES UREL        
  246     960408/0000F006                        600         PRES VREL        
  247     960408/0000F006                        600         PRES RELH        
  248     960408/0000F006                        550         PRES OMEGA       
  249     960408/0000F006                        550         PRES HGHT        
  250     960408/0000F006                        550         PRES TMPK        
  251     960408/0000F006                        550         PRES UREL        
  252     960408/0000F006                        550         PRES VREL        
  253     960408/0000F006                        550         PRES RELH        
  254     960408/0000F006                        500         PRES OMEGA       
  255     960408/0000F006                        500         PRES HGHT        
  256     960408/0000F006                        500         PRES TMPK        
  257     960408/0000F006                        500         PRES UREL        
  258     960408/0000F006                        500         PRES VREL        
  259     960408/0000F006                        500         PRES RELH        
  260     960408/0000F006                        500         PRES AVOR        
  261     960408/0000F006                        450         PRES OMEGA       
  262     960408/0000F006                        450         PRES HGHT        
  263     960408/0000F006                        450         PRES TMPK        
  264     960408/0000F006                        450         PRES UREL        
  265     960408/0000F006                        450         PRES VREL        
  266     960408/0000F006                        450         PRES RELH        
  267     960408/0000F006                        400         PRES OMEGA       
  268     960408/0000F006                        400         PRES HGHT        
  269     960408/0000F006                        400         PRES TMPK        
  270     960408/0000F006                        400         PRES UREL        
  271     960408/0000F006                        400         PRES VREL        
  272     960408/0000F006                        400         PRES RELH        
  273     960408/0000F006                        350         PRES OMEGA       
  274     960408/0000F006                        350         PRES HGHT        
  275     960408/0000F006                        350         PRES TMPK        
  276     960408/0000F006                        350         PRES UREL        
  277     960408/0000F006                        350         PRES VREL        
  278     960408/0000F006                        350         PRES RELH        
  279     960408/0000F006                        300         PRES OMEGA       
  280     960408/0000F006                        300         PRES HGHT        
  281     960408/0000F006                        300         PRES TMPK        
  282     960408/0000F006                        300         PRES UREL        
  283     960408/0000F006                        300         PRES VREL        
  284     960408/0000F006                        300         PRES RELH        
  285     960408/0000F006                        250         PRES OMEGA       
  286     960408/0000F006                        250         PRES HGHT        
  287     960408/0000F006                        250         PRES TMPK        
  288     960408/0000F006                        250         PRES UREL        
  289     960408/0000F006                        250         PRES VREL        
  290     960408/0000F006                        250         PRES RELH        
  291     960408/0000F006                        250         PRES AVOR        
  292     960408/0000F006                        200         PRES OMEGA       
  293     960408/0000F006                        200         PRES HGHT        
  294     960408/0000F006                        200         PRES TMPK        
  295     960408/0000F006                        200         PRES UREL        
  296     960408/0000F006                        200         PRES VREL        
  297     960408/0000F006                        200         PRES RELH        
  298     960408/0000F006                        150         PRES OMEGA       
  299     960408/0000F006                        150         PRES HGHT        
  300     960408/0000F006                        150         PRES TMPK        
  301     960408/0000F006                        150         PRES UREL        
  302     960408/0000F006                        150         PRES VREL        
  303     960408/0000F006                        150         PRES RELH        
  304     960408/0000F006                        100         PRES OMEGA       
  305     960408/0000F006                        100         PRES HGHT        
  306     960408/0000F006                        100         PRES TMPK        
  307     960408/0000F006                        100         PRES UREL        
  308     960408/0000F006                        100         PRES VREL        
  309     960408/0000F006                        100         PRES RELH        
  310     960408/0000F012                          0  10000  SGMA PWTR        
  311     960408/0000F012                       9700  9900   SGMA LIFT        
  312     960408/0000F012                       9700  10000  SGMA TMPK        
